,date,open,close,high,low,volume,code
0,2017-08-31,7.92,8.64,8.64,7.92,71.0,300698
1,2017-09-01,9.5,9.5,9.5,9.5,46.0,300698
2,2017-09-04,10.45,10.45,10.45,10.45,31.0,300698
3,2017-09-05,11.5,11.5,11.5,11.5,33.0,300698
4,2017-09-06,12.65,12.65,12.65,12.65,61.0,300698
5,2017-09-07,13.92,13.92,13.92,13.92,30.0,300698
6,2017-09-08,15.31,15.31,15.31,15.31,289.0,300698
7,2017-09-11,16.84,16.84,16.84,16.84,172.0,300698
8,2017-09-12,18.52,18.52,18.52,18.52,392.0,300698
9,2017-09-13,20.37,20.37,20.37,20.37,482.0,300698
10,2017-09-14,22.41,22.41,22.41,22.41,624.0,300698
11,2017-09-15,24.65,24.65,24.65,24.65,835.0,300698
12,2017-09-18,27.12,27.12,27.12,27.12,3691.0,300698
13,2017-09-19,29.83,29.83,29.83,29.83,9567.0,300698
14,2017-09-20,32.81,32.81,32.81,32.81,3546.0,300698
15,2017-09-21,36.09,36.09,36.09,36.09,1879.0,300698
16,2017-09-22,39.7,39.7,39.7,39.7,38180.0,300698
17,2017-09-25,43.67,43.67,43.67,43.67,3632.0,300698
18,2017-09-26,48.04,48.04,48.04,46.39,209931.0,300698
19,2017-09-27,43.24,46.4,47.86,43.24,207299.0,300698
20,2017-09-28,45.07,48.45,50.5,44.0,209704.0,300698
21,2017-09-29,45.78,43.61,47.45,43.61,132248.0,300698
22,2017-10-09,42.19,41.84,45.6,41.1,134546.0,300698
23,2017-10-10,40.77,41.0,42.44,39.93,118400.0,300698
24,2017-10-11,42.45,42.01,44.0,40.5,130029.0,300698
25,2017-10-12,39.5,37.81,39.57,37.81,128997.0,300698
26,2017-10-13,37.89,37.61,38.24,36.52,69532.0,300698
27,2017-10-16,37.27,37.97,38.66,36.22,87594.0,300698
28,2017-10-17,37.0,37.9,38.9,36.56,80449.0,300698
29,2017-10-18,37.48,36.59,38.97,36.59,87767.0,300698
30,2017-10-19,35.3,33.98,36.41,33.33,80889.0,300698
31,2017-10-20,34.36,34.19,34.37,33.38,50199.0,300698
32,2017-10-23,33.91,34.25,34.55,33.83,41609.0,300698
33,2017-10-24,34.01,34.74,35.33,33.52,63238.0,300698
34,2017-10-25,34.55,34.43,34.65,33.68,53387.0,300698
35,2017-10-26,34.39,34.28,34.87,33.88,45057.0,300698
36,2017-10-27,33.8,32.21,34.33,31.97,55980.0,300698
37,2017-10-30,31.45,29.1,31.88,29.01,55355.0,300698
38,2017-10-31,29.22,29.53,29.68,29.02,31577.0,300698
39,2017-11-01,29.85,30.33,30.78,29.5,46345.0,300698
40,2017-11-02,30.0,31.2,32.28,29.48,56932.0,300698
41,2017-11-03,30.88,31.07,31.68,30.69,39421.0,300698
42,2017-11-06,31.28,31.38,31.88,31.1,33829.0,300698
43,2017-11-07,31.2,31.09,31.3,30.01,42323.0,300698
44,2017-11-08,31.11,32.61,33.35,30.85,75318.0,300698
45,2017-11-09,32.13,32.31,32.53,31.7,42783.0,300698
46,2017-11-10,32.5,32.99,33.79,31.91,62679.0,300698
47,2017-11-13,33.06,33.5,33.66,32.51,45077.0,300698
48,2017-11-14,33.78,31.79,33.78,31.78,46460.0,300698
49,2017-11-15,30.85,30.64,31.78,30.55,30617.0,300698
50,2017-11-16,30.53,29.0,31.05,29.0,30706.0,300698
51,2017-11-17,29.0,26.1,29.29,26.1,42991.0,300698
52,2017-11-20,25.63,26.28,26.37,24.69,25671.0,300698
53,2017-11-21,26.1,26.41,27.33,26.02,33028.0,300698
54,2017-11-22,26.0,26.15,26.83,25.6,24840.0,300698
55,2017-11-23,25.7,24.53,26.06,24.5,27105.0,300698
56,2017-11-24,24.54,24.5,25.0,24.49,21153.0,300698
57,2017-11-27,24.61,23.71,24.79,23.51,20427.0,300698
58,2017-11-28,23.71,24.34,24.6,23.71,19429.0,300698
59,2017-11-29,24.3,23.92,24.33,23.5,19150.0,300698
60,2017-11-30,24.0,23.9,24.48,23.59,18763.0,300698
61,2017-12-01,23.94,24.31,24.48,23.82,20526.0,300698
62,2017-12-04,24.2,22.0,24.2,21.88,37729.0,300698
63,2017-12-05,21.89,20.66,22.26,20.23,31995.0,300698
64,2017-12-06,20.7,21.65,21.73,20.7,27494.0,300698
65,2017-12-07,21.66,21.8,22.13,21.25,25023.0,300698
66,2017-12-08,21.94,23.98,23.98,21.71,38048.0,300698
67,2017-12-11,24.92,25.46,25.73,24.46,80547.0,300698
